Unnamed: 0.1,Unnamed: 0,rating,title,review_text,model
,8,4.0 out of 5 stars,"4.0 out of 5 stars
Android to Apple Transition - Not a very smooth experience
","
This is my first iPhone and it always feels good to hold this masterpiece. This looks premium not just because of its branding, it has everything which makes it feel premium. However, despite all the looks and finish, the transition from Android to Apple is not very smooth and you may constantly lack certain features that can make life easy. I was using Samsung S10 Lite before this and still have that phone with me. Putting out the feature that is being missed by me-1. Forwarding Anything in Whatsapp: Forwarding anything in Whatsapp from IPhone takes bit more step as compared to what is being offered in Android. This makes the entire process slow for an Android User2. App Switcher: Apple could have easily made App Switcher easy with just light Swipe up, instead they made it with long pressed Swipe up. Why man, why.. You don't have any features for Swipe up, just make it easy to launch.3. Andorid Dialer is Always Missed: Every android has a basic feature, where you can search the contact directly from Phone Dialer, here Dialer is used for Dialing Number only and it will not suggest you similar contact from contacts or last Dial. This is really bad.. If you have to Dial a number directly, use Dialer.. If you have to dial someone from Recent Call log, shift to that and if you to dial someone from contact, shift to that. Man, all this can be done under one button, under dialer. Android user will miss this very badly.4. Sending Multiple Files in Whatsapp: If you wants to add more than 1 file directly from whatsapp, you have to do it twice. In Android, one can simple start selecting from whatspp itself and can select as many files as they wants and can send in a single click. Here for sending multiple files, you have to go to gallery or folder and select all files first and share it through whatsapp.5. No Swipe based shifting from Chats to Status and to calls: In Android Whatsapp, you can switch between Calls, Chats and Status by just swiping, here you have to press button of each.6. Contact Viewing: Contact list sorting method is still out of my mind. Man, make it easy. For example, if one of your contacts First Name or Middle Name or Last Name, any one of thing start with Alphabet ""A"", than it will be shown on top of the list. Apple, pls adopt any one method or at least allow us to customise it.7. Many Apps in Android are much more refined than its version on Apple.8. This is for those who had use Samsung Pay: Samsung Pay was one of the best app for making UPI or Card Payment, just swipe up from home screen of Samsung Phones (Only S Series) and the app is open for payment, I miss that here very badly.9. Lack of Dual Messenger Facility: You can't use two different WhatsApp numbers here in the same phone, as supported in all android right now.These are the issues that I face right now. Apart from this, the phone is good, the sound is loud and clear, it Feels Premium in Hand, the Touch is very good and Face ID works like a charm. Gesture control customization is really good and you can customize a lot of things.
",Apple iPhone 13
,9,4.0 out of 5 stars,"4.0 out of 5 stars
A Sleek and powerful device
","
Here's a review for the iPhone 13 128GB in Midnight color:Title: A Sleek and Powerful Device!Rating: 5/5I'm absolutely loving my new iPhone 13 in Midnight color! The sleek design and stunning display make it a head-turner. With 128GB of storage, I have plenty of space for my favorite apps, photos, and music.The camera is incredible, capturing crisp and vibrant images even in low light. The battery life is impressive, lasting me a full day with heavy use. The A15 Bionic chip delivers lightning-fast performance, making everything from gaming to multitasking a breeze.The Midnight color is sleek and sophisticated, and the OLED display is simply gorgeous. I couldn't be happier with my purchase!Pros:- Stunning display- Excellent camera performance- Fast performance- Long battery life- Sleek designCons: None!Overall, I highly recommend the iPhone 13 128GB in Midnight color to anyone looking for a top-notch smartphone!
",Apple iPhone 13
,10,4.0 out of 5 stars,"4.0 out of 5 stars
Better option over iphone 14
","
Iphone 13 is as good as iphone 14 , same specifications but different names, but it is not a better phone than iphone 15 😂, some ppl consider camera performance to compare it with iphone 15 , those things are fake 😂
",Apple iPhone 13
,11,4.0 out of 5 stars,"4.0 out of 5 stars
1 star cut for heating issue
","
Its 8 month and battery health is 90%To nullify heating I’ve ordered a cooler with Hit sink technology, works like refrigerator .Otherwise phone is so smooth , my storage is fullStill consistently giving great camera performance
",Apple iPhone 13
,12,4.0 out of 5 stars,"4.0 out of 5 stars
I loved it, if I forgot the price 😄
","
I used this phone is very smooth, fast, camera quality is natural photos, performance is great i play call of duty very nice 🙂👍
",Apple iPhone 13
,13,4.0 out of 5 stars,"4.0 out of 5 stars
Good
","
Cool
",Apple iPhone 13
,14,4.0 out of 5 stars,"4.0 out of 5 stars
Best iPhone
","
Best but worst cable was given
",Apple iPhone 13
,15,4.0 out of 5 stars,"4.0 out of 5 stars
Dream mobile
","
Apple iPhone is my dream mobile. I am loving this till now, the only concern I'm feeling is, since it is a bit older version the OS updates may be less in the future.
",Apple iPhone 13
,16,4.0 out of 5 stars,"4.0 out of 5 stars
Amazing
","
Finally Switched from android. In hand feel is super amazing. they are still susceptible to hacking, among other types of security threats. Photos comes out ver good .Screen quality is wow i mean watching experience is super satisfying.
",Apple iPhone 13
,17,4.0 out of 5 stars,"4.0 out of 5 stars
Best phone
","
This phone camera good quality display 4K best but charging time phone heating ,battery life average hai
",Apple iPhone 13
,18,4.0 out of 5 stars,"4.0 out of 5 stars
Really good
","
Best offer I got
",Apple iPhone 13
,19,4.0 out of 5 stars,"4.0 out of 5 stars
The rear camera is the best thing about this iphone 13
",,Apple iPhone 13
,20,5.0 out of 5 stars,"5.0 out of 5 stars
Best
","
Loved the delivery bcz the product is always the best by Apple
",Apple iPhone 13
,21,5.0 out of 5 stars,"5.0 out of 5 stars
Actually beast
","
It’s almost one year ago I bought this phoneMy battery health is 95%This gives me almost full day backup
",Apple iPhone 13
,22,4.0 out of 5 stars,"4.0 out of 5 stars
Cam phone
","
It was an amazing phone either than heating issues we can get an absolute cinematic experience in cinematic mode@apple
",Apple iPhone 13
,23,4.0 out of 5 stars,"4.0 out of 5 stars
So far so good
","
Writing this review after using the phone for 5 months.Pros- camera clicks amazing pictures, video recording is the best I've seen in a phone so far compared to my previous phones. Stable videos with no shaking- battery life is good. Lasts an entire day with medium use. I don't game on the phone. Charging is as quick as it is with phones that use USB C.- display is soo good. So bright- built is solid, dropped phone a couple of times once with the cover and once without and not even a scratch.- listening to music and watching videos is a hot cos of how good the speakers r. Crystal clear with the right amount of bass and treble.Cons- phone is a tad heavy and using it for hrs on a stretch can result in pain in the wrist or fingersGot the phone in Diwali sale on discount so bang for buck if u ask me
",Apple iPhone 13
